stop_id,year,average_lateness,stop_lat,stop_lon,cluster,date
5309,2020,267.0838442786437,42.402219,-71.106442,1,2020-01-01
5316,2020,217.6699155663852,42.411952,-71.110529,1,2020-01-01
5325,2020,197.6248518957346,42.422453,-71.092252,1,2020-01-01
5327,2020,88.54494863013699,42.426507,-71.073919,1,2020-01-01
5333,2020,69.27389705882354,42.42326,-71.090929,1,2020-01-01
5342,2020,184.8919391689276,42.426166,-71.067354,1,2020-01-01
5347,2020,192.10991268618386,42.421724,-71.058851,1,2020-01-01
5381,2020,260.0140455906056,42.427576,-71.050902,1,2020-01-01
5394,2020,262.07539410555177,42.418708,-71.065427,1,2020-01-01
5404,2020,113.11325093417649,42.403728,-71.061171,1,2020-01-01
5405,2020,186.49196073228973,42.404144,-71.061262,1,2020-01-01
5414,2020,298.58610778443114,42.418631,-71.065335,1,2020-01-01
5426,2020,279.51218369259607,42.428147,-71.051517,1,2020-01-01
5436,2020,82.00955045340537,42.433625,-71.046151,1,2020-01-01
5449,2020,131.46356127778452,42.419938,-71.066126,1,2020-01-01
5451,2020,163.1590341901672,42.418786,-71.065523,1,2020-01-01
5457,2020,267.848167539267,42.427665,-71.064714,1,2020-01-01
5466,2020,107.1891287436795,42.433668,-71.046006,1,2020-01-01
5481,2020,125.1110004357841,42.424878,-71.042284,1,2020-01-01
5488,2020,149.43503422526447,42.414588,-71.048785,1,2020-01-01
5496,2020,73.01432195911164,42.406827,-71.055845,1,2020-01-01
5513,2020,159.55177129460796,42.410533,-71.052194,1,2020-01-01
5524,2020,105.19159083777848,42.424677,-71.04223,1,2020-01-01
5547,2020,72.01783509003705,42.415658,-71.033547,1,2020-01-01
5560,2020,78.43647078261827,42.403867,-71.058531,1,2020-01-01
5565,2020,199.42677489424946,42.403864,-71.058383,1,2020-01-01
5569,2020,167.9592492831697,42.41173,-71.04559,1,2020-01-01
5577,2020,132.40240083507308,42.415556,-71.032918,1,2020-01-01
5585,2020,139.90315934065933,42.410236,-71.013618,1,2020-01-01
5597,2020,78.106529209622,42.403055,-71.036281,1,2020-01-01
5611,2020,126.21451926893346,42.388714,-71.042267,1,2020-01-01
5666,2020,101.4852274251979,42.380368,-71.023287,1,2020-01-01
5695,2020,184.51451674277016,42.405955,-71.05641,1,2020-01-01
5714,2020,146.44233378561736,42.408443,-71.013505,1,2020-01-01
5790,2020,250.021875,42.409716,-71.010688,1,2020-01-01
5832,2020,111.35789687373122,42.416671,-71.016946,1,2020-01-01
5854,2020,213.37325581395348,42.375152,-71.038382,1,2020-01-01
5862,2020,116.42348882340258,42.366524,-71.030532,1,2020-01-01
5867,2020,208.1185379473729,42.375083,-71.038265,1,2020-01-01
5879,2020,239.70529662789724,42.386982,-71.00499,1,2020-01-01
5907,2020,199.69494382022472,42.381133,-71.028218,1,2020-01-01
5916,2020,336.3350357507661,42.455459,-71.051823,1,2020-01-01
5921,2020,332.3447570332481,42.457933,-71.04664,1,2020-01-01
5980,2020,129.75,42.452206,-71.070158,1,2020-01-01
5991,2020,135.71753895325608,42.436927,-71.071292,1,2020-01-01
6548,2020,223.15730492051998,42.356837,-71.057414,1,2020-01-01
7096,2020,115.21752393314944,42.3745,-71.029541,1,2020-01-01
7542,2020,287.4495082753658,42.437407,-71.035521,1,2020-01-01
7621,2020,359.38,42.349925,-71.229975,1,2020-01-01
7797,2020,573.4791666666666,42.377103,-71.235824,1,2020-01-01
8281,2020,153.75103519668738,42.349606,-71.065439,1,2020-01-01
8311,2020,129.56624775583484,42.424274,-71.089893,1,2020-01-01
8315,2020,151.43348512741014,42.428286,-71.102573,1,2020-01-01
8848,2020,530.5408163265306,42.376646,-71.265379,1,2020-01-01
9025,2020,71.27845315447496,42.433605,-71.046025,1,2020-01-01
9038,2020,95.56814572629612,42.411411,-71.079279,1,2020-01-01
9042,2020,141.77252727912708,42.409581,-71.084645,1,2020-01-01
9049,2020,197.5014679976512,42.411446,-71.079138,1,2020-01-01
9060,2020,192.1060939390606,42.433544,-71.0459,1,2020-01-01
9063,2020,133.3512252042007,42.434005,-71.039596,1,2020-01-01
9071,2020,208.2226510067114,42.468798,-71.074237,1,2020-01-01
9077,2020,115.94091766184789,42.460717,-71.061884,1,2020-01-01
9085,2020,116.11764705882354,42.459017,-71.047955,1,2020-01-01
9091,2020,129.08274534958306,42.455539,-71.051934,1,2020-01-01
9100,2020,116.69095477386935,42.453171,-71.066339,1,2020-01-01
9162,2020,168.62711559236587,42.409998,-71.085185,1,2020-01-01
9179,2020,120.2324973876698,42.502413,-71.06981,1,2020-01-01
9188,2020,135.24442164657606,42.481388,-71.065557,1,2020-01-01
9196,2020,136.72181008902078,42.465831,-71.061664,1,2020-01-01
9199,2020,107.71717945910434,42.460637,-71.062318,1,2020-01-01
9203,2020,64.74893617021277,42.453221,-71.066468,1,2020-01-01
9226,2020,201.56108942005523,42.453018,-71.066447,1,2020-01-01
9230,2020,196.50662346326123,42.460534,-71.062229,1,2020-01-01
9233,2020,192.4000950118765,42.466597,-71.061381,1,2020-01-01
9242,2020,110.91863238802014,42.482118,-71.065858,1,2020-01-01
9326,2020,129.0024954627949,42.436901,-71.071145,1,2020-01-01
9328,2020,82.36646601086478,42.436807,-71.070338,1,2020-01-01
10011,2020,174.89465775039446,42.340162,-71.064227,1,2020-01-01
10590,2020,148.58986401616514,42.336621,-71.076956,1,2020-01-01
11241,2020,116.48808253290643,42.330107,-71.062519,1,2020-01-01
11257,2020,138.90538258125054,42.331197,-71.092692,1,2020-01-01
11323,2020,153.92307692307693,42.330801,-71.089207,1,2020-01-01
11384,2020,142.75166681097932,42.347346,-71.075956,1,2020-01-01
11391,2020,109.7668580434538,42.347559,-71.087141,1,2020-01-01
11408,2020,91.72644849322165,42.372801,-71.094184,1,2020-01-01
11599,2020,173.37250293772033,42.352561,-71.046914,1,2020-01-01
11735,2020,364.65203883495144,42.290104,-71.082689,1,2020-01-01
12352,2020,208.10308273425125,42.405298,-71.164065,1,2020-01-01
12439,2020,151.52243778169705,42.37378,-71.097963,1,2020-01-01
12451,2020,126.22226436563626,42.373622,-71.097843,1,2020-01-01
12645,2020,194.77703327171903,42.414341,-71.150282,1,2020-01-01
12829,2020,366.99743754003845,42.371907,-71.060949,1,2020-01-01
13321,2020,478.4020618556701,42.316392,-71.083219,1,2020-01-01
15047,2020,109.29806098773616,42.391747,-71.047492,1,2020-01-01
15058,2020,64.55935598753524,42.453002,-71.089342,1,2020-01-01
15431,2020,109.06659188252091,42.425461,-71.070337,1,2020-01-01
15492,2020,87.17293572072653,42.410221,-71.052656,1,2020-01-01
15975,2020,165.74352786309785,42.452833,-71.071903,1,2020-01-01
15986,2020,175.9578519469405,42.47828,-71.100179,1,2020-01-01
16305,2020,125.35146022155085,42.421556,-71.13485,1,2020-01-01
17091,2020,125.18196296411953,42.364612,-71.020862,1,2020-01-01
17093,2020,112.01313146917967,42.362099,-71.017983,1,2020-01-01
17094,2020,116.79038355997317,42.366494,-71.017289,1,2020-01-01
17095,2020,111.51352478551001,42.369344,-71.020238,1,2020-01-01
23151,2020,89.72784952907337,42.388034,-71.119253,1,2020-01-01
24481,2020,130.45369184805804,42.369191,-71.100863,1,2020-01-01
24791,2020,152.05934403020294,42.398411,-71.146375,1,2020-01-01
27092,2020,135.9540980645938,42.3621,-71.01882,1,2020-01-01
28281,2020,255.3864030170217,42.37226,-71.061979,1,2020-01-01
28746,2020,101.78556929322754,42.394706,-71.081102,1,2020-01-01
29008,2020,97.38303658141794,42.384062,-71.076342,1,2020-01-01
30294,2020,176.51457055214723,42.339547,-71.057089,1,2020-01-01
31391,2020,240.42164179104478,42.341443,-71.086788,1,2020-01-01
40001,2020,121.0205239750164,42.325557,-71.083487,1,2020-01-01
45002,2020,70.10657766012545,42.417653,-71.106038,1,2020-01-01
45331,2020,222.59865303068096,42.418111,-71.065605,1,2020-01-01
45413,2020,158.13276553106212,42.41821,-71.065671,1,2020-01-01
49158,2020,86.31635486367153,42.408357,-71.091567,1,2020-01-01
51317,2020,171.8136200716846,42.337711,-71.095172,1,2020-01-01
53270,2020,67.53510336250793,42.426565,-71.074107,1,2020-01-01
56170,2020,122.132802124834,42.393967,-71.032845,1,2020-01-01
63241,2020,131.228158564943,42.417797,-71.108534,1,2020-01-01
71391,2020,206.27898550724638,42.337684,-71.096046,1,2020-01-01
74611,2020,163.68151226622834,42.352271,-71.055242,1,2020-01-01
74612,2020,187.73073820088746,42.35245,-71.04685,1,2020-01-01
74613,2020,188.22863891830252,42.34863,-71.04246,1,2020-01-01
74624,2020,179.13648308154814,42.347066,-71.037969,1,2020-01-01
74633,2020,99.84801516125758,42.395638,-71.034599,1,2020-01-01
74635,2020,112.48350786233243,42.394168,-71.028452,1,2020-01-01
74637,2020,151.1660450437527,42.388476,-71.023829,1,2020-01-01
85568,2020,552.2,42.277802,-71.167005,1,2020-01-01
88591,2020,288.92285714285714,42.505811,-71.147136,1,2020-01-01
91317,2020,144.46453900709218,42.341244,-71.08651,1,2020-01-01
2,2021,209.11894500948114,42.332324,-71.081252,0,2021-01-01
7,2021,277.6580673371229,42.333043,-71.081108,0,2021-01-01
8,2021,345.6657381615599,42.331202,-71.070724,0,2021-01-01
20,2021,280.31762894534256,42.335377,-71.045728,0,2021-01-01
25,2021,233.3723030749193,42.335567,-71.03554,0,2021-01-01
59,2021,237.06957068265325,42.336295,-71.076941,0,2021-01-01
62,2021,244.1703283200629,42.332045,-71.081738,0,2021-01-01
93,2021,331.5415607985481,42.348005,-71.088033,0,2021-01-01
97,2021,320.56214620929893,42.359349,-71.093716,0,2021-01-01
102,2021,339.20311023908147,42.365291,-71.103404,0,2021-01-01
108,2021,327.63729060451567,42.37027,-71.112998,0,2021-01-01
122,2021,211.973555337904,42.321113,-71.056267,0,2021-01-01
128,2021,239.95266468056934,42.327984,-71.067744,0,2021-01-01
134,2021,278.1853051483123,42.320775,-71.061892,0,2021-01-01
136,2021,365.55962246777165,42.32095,-71.056004,0,2021-01-01
150,2021,226.49735717676847,42.342556,-71.057015,0,2021-01-01
180,2021,241.14667033571823,42.31105,-71.05668,0,2021-01-01
187,2021,222.31935905504187,42.341553,-71.083328,0,2021-01-01
188,2021,301.36076960309776,42.34157,-71.083092,0,2021-01-01
258,2021,290.4904089311047,42.332673,-71.05098,0,2021-01-01
268,2021,318.45088676671213,42.331676,-71.029247,0,2021-01-01
286,2021,240.38644552473548,42.332782,-71.050957,0,2021-01-01
362,2021,219.33093252463988,42.318764,-71.063583,0,2021-01-01
552,2021,372.6656298600311,42.30382,-71.071992,0,2021-01-01
574,2021,323.4663207264744,42.271399,-71.074869,0,2021-01-01
795,2021,356.68918918918916,42.285956,-71.129553,0,2021-01-01
903,2021,213.30615587659966,42.357134,-71.185943,0,2021-01-01
912,2021,262.0098376532355,42.350468,-71.168767,0,2021-01-01
918,2021,318.8068196063683,42.349043,-71.154176,0,2021-01-01
925,2021,253.45257234726688,42.353091,-71.13843,0,2021-01-01
926,2021,274.5662943815199,42.353347,-71.136687,0,2021-01-01
931,2021,373.35091972408276,42.35214,-71.126219,0,2021-01-01
937,2021,391.39285714285717,42.350075,-71.108712,0,2021-01-01
954,2021,271.24790938117684,42.350453,-71.108831,0,2021-01-01
959,2021,338.62603850304964,42.352224,-71.123515,0,2021-01-01
966,2021,371.27481569560047,42.353442,-71.137948,0,2021-01-01
973,2021,416.4411794028214,42.349206,-71.15404,0,2021-01-01
979,2021,421.12493070604245,42.350609,-71.168636,0,2021-01-01
987,2021,384.84841603525416,42.355606,-71.182247,0,2021-01-01
1051,2021,200.85696425083023,42.363248,-71.128518,0,2021-01-01
1070,2021,201.51974931331966,42.363284,-71.129148,0,2021-01-01
1111,2021,300.25731336624,42.353931,-71.136365,0,2021-01-01
1160,2021,365.9906787390714,42.319449,-71.111798,0,2021-01-01
1165,2021,226.556050955414,42.316446,-71.097563,0,2021-01-01
1187,2021,227.61016061452514,42.315596,-71.098606,0,2021-01-01
1190,2021,267.7809555854643,42.35889,-71.123853,0,2021-01-01
1235,2021,214.46551240056152,42.343248,-71.072883,0,2021-01-01
1241,2021,220.79464619992513,42.351748,-71.067101,0,2021-01-01
1292,2021,340.39848391723007,42.339199,-71.135066,0,2021-01-01
1302,2021,218.58412870082466,42.350621,-71.131245,0,2021-01-01
1308,2021,203.6019569683209,42.342499,-71.121845,0,2021-01-01
1317,2021,202.73210009988097,42.333494,-71.106036,0,2021-01-01
1346,2021,258.5969230769231,42.317285,-71.086546,0,2021-01-01
1354,2021,224.09935530517564,42.310329,-71.091869,0,2021-01-01
1357,2021,260.29224774956333,42.33158,-71.095246,0,2021-01-01
1362,2021,293.0363752054722,42.333906,-71.103897,0,2021-01-01
1363,2021,340.87469038504844,42.333665,-71.105931,0,2021-01-01
1372,2021,298.25884316790757,42.341909,-71.121143,0,2021-01-01
1378,2021,295.4655300222387,42.350034,-71.130722,0,2021-01-01
1480,2021,213.4673298823792,42.316363,-71.065765,0,2021-01-01
1497,2021,248.3899103595803,42.325078,-71.074964,0,2021-01-01
1520,2021,197.19527145359018,42.343808,-71.10228,0,2021-01-01
1521,2021,251.94825669530067,42.33851,-71.107918,0,2021-01-01
1525,2021,272.0612020766773,42.332805,-71.113834,0,2021-01-01
1526,2021,279.1363645927578,42.331857,-71.116931,0,2021-01-01
1533,2021,309.6966608425548,42.329739,-71.128527,0,2021-01-01
1535,2021,331.19871919270327,42.326526,-71.143465,0,2021-01-01
1540,2021,340.0726566294318,42.32361,-71.163925,0,2021-01-01
1555,2021,230.7280915204975,42.331641,-71.116532,0,2021-01-01
1563,2021,189.17565540824285,42.346694,-71.098982,0,2021-01-01
1577,2021,208.52640607768654,42.32505,-71.075288,0,2021-01-01
1761,2021,289.06488369903,42.328658,-71.110231,0,2021-01-01
1773,2021,194.99590785783255,42.349273,-71.109993,0,2021-01-01
1779,2021,228.45692103196183,42.338701,-71.107013,0,2021-01-01
1784,2021,200.4526312208729,42.337416,-71.095079,0,2021-01-01
1799,2021,212.47169582118562,42.337523,-71.095101,0,2021-01-01
1804,2021,267.46559110872096,42.339097,-71.106836,0,2021-01-01
1807,2021,194.9095885239713,42.345214,-71.104266,0,2021-01-01
1939,2021,345.68938220991345,42.309949,-71.115345,0,2021-01-01
1994,2021,284.7539450241792,42.346188,-71.152449,0,2021-01-01
2095,2021,242.13745733788397,42.380242,-71.14372,0,2021-01-01
2170,2021,238.2271221083274,42.376891,-71.122342,0,2021-01-01
2176,2021,250.17757407802173,42.382317,-71.130813,0,2021-01-01
2181,2021,278.6948967998485,42.387214,-71.141497,0,2021-01-01
2187,2021,265.66650974484514,42.390896,-71.156152,0,2021-01-01
2191,2021,216.22673826497547,42.391782,-71.161205,0,2021-01-01
2271,2021,255.34959480319012,42.397954,-71.130684,0,2021-01-01
2277,2021,214.87579656126007,42.406066,-71.142554,0,2021-01-01
2320,2021,399.5718206770357,42.394514,-71.126799,0,2021-01-01
2321,2021,391.22222222222223,42.396361,-71.12889,0,2021-01-01
2353,2021,227.85306427503738,42.406193,-71.163768,0,2021-01-01
2398,2021,227.53954848140327,42.389067,-71.097025,0,2021-01-01
2404,2021,252.07506898230807,42.396761,-71.103896,0,2021-01-01
2561,2021,184.2851041510565,42.363592,-71.129142,0,2021-01-01
2618,2021,217.08829608577702,42.383388,-71.107062,0,2021-01-01
2721,2021,234.56746826987307,42.388711,-71.085778,0,2021-01-01
2738,2021,267.0940725098891,42.401138,-71.116273,0,2021-01-01
2783,2021,312.78705560619875,42.255826,-71.124343,0,2021-01-01
2910,2021,208.60619635754657,42.317228,-71.065045,0,2021-01-01
2919,2021,215.58496346924346,42.305519,-71.080507,0,2021-01-01
2922,2021,234.6600551178046,42.301806,-71.086667,0,2021-01-01
2925,2021,277.97158088517295,42.305402,-71.080253,0,2021-01-01
2931,2021,305.2692292952133,42.31118,-71.070077,0,2021-01-01
2933,2021,395.2743474761412,42.317122,-71.064572,0,2021-01-01
2935,2021,230.37959980035393,42.319915,-71.062177,0,2021-01-01
3067,2021,219.10383461153717,42.297184,-71.056392,0,2021-01-01
3128,2021,316.5426626826029,42.278324,-71.027046,0,2021-01-01
3136,2021,297.23794888385635,42.286979,-71.023727,0,2021-01-01
3382,2021,242.05619816673942,42.271453,-71.047956,0,2021-01-01
3476,2021,356.28499242041437,42.264971,-71.020386,0,2021-01-01
5089,2021,219.8107849393746,42.33556,-71.072264,0,2021-01-01
5245,2021,230.68487295179293,42.300839,-71.127376,0,2021-01-01
5256,2021,248.03060135215276,42.287538,-71.14698,0,2021-01-01
5325,2021,279.89000125928726,42.422453,-71.092252,0,2021-01-01
5790,2021,470.4608150470219,42.409716,-71.010688,0,2021-01-01
6368,2021,411.13527167749254,42.267439,-71.094318,0,2021-01-01
6378,2021,293.6359161349134,42.2563,-71.12069,0,2021-01-01
6390,2021,476.90785498489424,42.256279,-71.120718,0,2021-01-01
6460,2021,513.9996073812329,42.280681,-71.120534,0,2021-01-01
6548,2021,269.5938705438515,42.356837,-71.057414,0,2021-01-01
6550,2021,362.36531703590526,42.352188,-71.057992,0,2021-01-01
6555,2021,238.31602170715627,42.35068,-71.059655,0,2021-01-01
7542,2021,364.248646697943,42.437407,-71.035521,0,2021-01-01
8394,2021,301.4217719132894,42.283723,-71.169493,0,2021-01-01
8476,2021,307.96646197449223,42.292343,-71.183913,0,2021-01-01
8486,2021,328.5365393682225,42.298252,-71.185078,0,2021-01-01
8495,2021,307.27720334810436,42.312107,-71.196478,0,2021-01-01
8504,2021,385.43492664458114,42.329848,-71.194786,0,2021-01-01
8511,2021,397.7469194312796,42.34502,-71.18996,0,2021-01-01
8522,2021,288.81467181467184,42.344935,-71.19017,0,2021-01-01
8528,2021,354.84896584896586,42.32989,-71.19488,0,2021-01-01
8537,2021,399.8440057775638,42.312077,-71.196618,0,2021-01-01
8545,2021,390.35748792270533,42.298139,-71.185086,0,2021-01-01
8554,2021,390.6744073536526,42.292321,-71.183769,0,2021-01-01
8949,2021,312.5835616438356,42.255436,-71.143062,0,2021-01-01
9441,2021,332.94779477947793,42.343746,-71.102093,0,2021-01-01
10006,2021,350.75318912922904,42.335814,-71.070135,0,2021-01-01
10008,2021,341.0811997526283,42.339915,-71.064356,0,2021-01-01
10011,2021,226.61234071093227,42.340162,-71.064227,0,2021-01-01
10424,2021,467.96234880998827,42.278467,-71.116716,0,2021-01-01
10590,2021,268.371142165819,42.336621,-71.076956,0,2021-01-01
11241,2021,205.16273571469264,42.330107,-71.062519,0,2021-01-01
11323,2021,292.77272727272725,42.330801,-71.089207,0,2021-01-01
11384,2021,290.91850989522703,42.347346,-71.075956,0,2021-01-01
11388,2021,337.0911366733213,42.345344,-71.082045,0,2021-01-01
11389,2021,222.80773534559435,42.345355,-71.081535,0,2021-01-01
11735,2021,348.35310621242485,42.290104,-71.082689,0,2021-01-01
11839,2021,238.76494023904382,42.300091,-71.169801,0,2021-01-01
12352,2021,232.45646014355876,42.405298,-71.164065,0,2021-01-01
12829,2021,317.35078534031413,42.371907,-71.060949,0,2021-01-01
13321,2021,643.2294776119403,42.316392,-71.083219,0,2021-01-01
19031,2021,401.82836879432625,42.355938,-71.185299,0,2021-01-01
21772,2021,192.2984866587017,42.354929,-71.10512,0,2021-01-01
22751,2021,229.32455675467335,42.401469,-71.136788,0,2021-01-01
26500,2021,295.3414104882459,42.278388,-71.116358,0,2021-01-01
28281,2021,251.8631354026091,42.37226,-71.061979,0,2021-01-01
29051,2021,241.02385259817973,42.327382,-71.061681,0,2021-01-01
30294,2021,291.5402057168836,42.339547,-71.057089,0,2021-01-01
31365,2021,361.70730507501844,42.326625,-71.111437,0,2021-01-01
31391,2021,304.8775510204082,42.341443,-71.086788,0,2021-01-01
36541,2021,276.8583017847485,42.343942,-71.065731,0,2021-01-01
41187,2021,227.5404854764538,42.309302,-71.1048,0,2021-01-01
41391,2021,325.49847494553376,42.340553,-71.088908,0,2021-01-01
45003,2021,265.2204120747484,42.418173,-71.106435,0,2021-01-01
49917,2021,331.9923753665689,42.479098,-71.151629,0,2021-01-01
49927,2021,322.75504484304935,42.468052,-71.178464,0,2021-01-01
65741,2021,200.5501492292106,42.329401,-71.11093,0,2021-01-01
71855,2021,338.5011166648942,42.348245,-71.076218,0,2021-01-01
81317,2021,199.89955767463235,42.34016,-71.088899,0,2021-01-01
85565,2021,384.32962245885767,42.283778,-71.169626,0,2021-01-01
85568,2021,268.6936936936937,42.277802,-71.167005,0,2021-01-01
91391,2021,378.52525168483237,42.336067,-71.100187,0,2021-01-01
7,2022,484.21307523739955,42.333043,-71.081108,4,2022-01-01
20,2022,448.90835354760463,42.335377,-71.045728,4,2022-01-01
21,2022,404.35464787670975,42.335423,-71.044136,4,2022-01-01
25,2022,437.32853765424977,42.335567,-71.03554,4,2022-01-01
59,2022,450.36716480963196,42.336295,-71.076941,4,2022-01-01
62,2022,431.3437633947707,42.332045,-71.081738,4,2022-01-01
75,2022,317.58499986720847,42.358673,-71.093551,4,2022-01-01
79,2022,395.0916790175736,42.347671,-71.088092,4,2022-01-01
93,2022,440.8520842671448,42.348005,-71.088033,4,2022-01-01
97,2022,473.19136747624077,42.359349,-71.093716,4,2022-01-01
102,2022,514.6771089433473,42.365291,-71.103404,4,2022-01-01
108,2022,492.9551193633952,42.37027,-71.112998,4,2022-01-01
121,2022,332.5500064619759,42.320511,-71.05178,4,2022-01-01
134,2022,619.8505516549649,42.320775,-71.061892,4,2022-01-01
136,2022,470.87760622112023,42.32095,-71.056004,4,2022-01-01
142,2022,319.93829845066597,42.317207,-71.040611,4,2022-01-01
150,2022,309.9232456716496,42.342556,-71.057015,4,2022-01-01
151,2022,375.9269558244298,42.342664,-71.056949,4,2022-01-01
180,2022,377.8745532523231,42.31105,-71.05668,4,2022-01-01
187,2022,430.9592559319347,42.341553,-71.083328,4,2022-01-01
188,2022,382.7377295756808,42.34157,-71.083092,4,2022-01-01
190,2022,334.4891075193254,42.358789,-71.056733,4,2022-01-01
243,2022,502.16602809706256,42.348896,-71.039266,4,2022-01-01
258,2022,495.38130573049824,42.332673,-71.05098,4,2022-01-01
268,2022,540.0465101602928,42.331676,-71.029247,4,2022-01-01
286,2022,333.2013639626705,42.332782,-71.050957,4,2022-01-01
362,2022,303.4350591051923,42.318764,-71.063583,4,2022-01-01
536,2022,352.986798679868,42.282077,-71.065378,4,2022-01-01
550,2022,761.8143604841348,42.305093,-71.076623,4,2022-01-01
552,2022,709.0142875868397,42.30382,-71.071992,4,2022-01-01
562,2022,315.5157224179995,42.30397,-71.071953,4,2022-01-01
565,2022,357.3774044974262,42.306001,-71.078119,4,2022-01-01
574,2022,383.42321712309564,42.271399,-71.074869,4,2022-01-01
879,2022,331.2533437013997,42.336114,-71.035539,4,2022-01-01
886,2022,328.44886540254896,42.336037,-71.03534,4,2022-01-01
890,2022,319.7483540232196,42.347405,-71.044125,4,2022-01-01
892,2022,324.34062626353386,42.352649,-71.055136,4,2022-01-01
903,2022,331.84851647351496,42.357134,-71.185943,4,2022-01-01
912,2022,355.78306629834253,42.350468,-71.168767,4,2022-01-01
918,2022,412.02286372895895,42.349043,-71.154176,4,2022-01-01
925,2022,445.5581039755352,42.353091,-71.13843,4,2022-01-01
926,2022,361.73766005143654,42.353347,-71.136687,4,2022-01-01
931,2022,526.5004262120405,42.35214,-71.126219,4,2022-01-01
937,2022,545.4890965732087,42.350075,-71.108712,4,2022-01-01
954,2022,375.1497363419792,42.350453,-71.108831,4,2022-01-01
959,2022,442.2844919501013,42.352224,-71.123515,4,2022-01-01
964,2022,444.6946107784431,42.353344,-71.133875,4,2022-01-01
966,2022,499.7848974862727,42.353442,-71.137948,4,2022-01-01
973,2022,552.7555373039423,42.349206,-71.15404,4,2022-01-01
979,2022,548.1630875910447,42.350609,-71.168636,4,2022-01-01
987,2022,558.4353790963738,42.355606,-71.182247,4,2022-01-01
1051,2022,340.7167962551571,42.363248,-71.128518,4,2022-01-01
1077,2022,300.34327439702713,42.361858,-71.144012,4,2022-01-01
1111,2022,422.6514408602151,42.353931,-71.136365,4,2022-01-01
1160,2022,397.8568933802128,42.319449,-71.111798,4,2022-01-01
1165,2022,341.3913965087282,42.316446,-71.097563,4,2022-01-01
1190,2022,415.7202131277633,42.35889,-71.123853,4,2022-01-01
1195,2022,324.013818099445,42.354278,-71.135846,4,2022-01-01
1235,2022,319.24491105813314,42.343248,-71.072883,4,2022-01-01
1241,2022,388.3282428702852,42.351748,-71.067101,4,2022-01-01
1246,2022,313.32773333333336,42.343673,-71.072264,4,2022-01-01
1252,2022,376.6877502001601,42.33884,-71.081337,4,2022-01-01
1276,2022,388.6119542974079,42.339516,-71.135747,4,2022-01-01
1292,2022,568.9026811297585,42.339199,-71.135066,4,2022-01-01
1302,2022,307.6215350635008,42.350621,-71.131245,4,2022-01-01
1308,2022,328.8141710123334,42.342499,-71.121845,4,2022-01-01
1323,2022,407.78078607431075,42.331479,-71.095333,4,2022-01-01
1346,2022,369.82476943346506,42.317285,-71.086546,4,2022-01-01
1354,2022,358.67184605271024,42.310329,-71.091869,4,2022-01-01
1357,2022,307.3632456261193,42.33158,-71.095246,4,2022-01-01
1362,2022,325.5088823497357,42.333906,-71.103897,4,2022-01-01
1363,2022,341.5421466830246,42.333665,-71.105931,4,2022-01-01
1372,2022,390.830231292517,42.341909,-71.121143,4,2022-01-01
1378,2022,398.2145324014902,42.350034,-71.130722,4,2022-01-01
1520,2022,400.4736383442266,42.343808,-71.10228,4,2022-01-01
1521,2022,384.09100893614897,42.33851,-71.107918,4,2022-01-01
1525,2022,359.8885636221702,42.332805,-71.113834,4,2022-01-01
1526,2022,388.4323342220693,42.331857,-71.116931,4,2022-01-01
