stop_id,year,average_lateness,stop_lat,stop_lon,cluster,highlight,date
9199,2020,107.71717945910434,42.460637,-71.062318,0,1,2020-01-01
9203,2020,64.74893617021277,42.453221,-71.066468,0,1,2020-01-01
9226,2020,201.56108942005523,42.453018,-71.066447,0,1,2020-01-01
9230,2020,196.50662346326123,42.460534,-71.062229,0,1,2020-01-01
9233,2020,192.4000950118765,42.466597,-71.061381,0,1,2020-01-01
9242,2020,110.91863238802014,42.482118,-71.065858,0,1,2020-01-01
9251,2020,90.36825988550126,42.502471,-71.069633,0,1,2020-01-01
9326,2020,129.0024954627949,42.436901,-71.071145,0,1,2020-01-01
9328,2020,82.36646601086478,42.436807,-71.070338,0,1,2020-01-01
9434,2020,-128.6946066643765,42.345304,-71.104558,0,1,2020-01-01
9441,2020,-259.0841622035195,42.343746,-71.102093,0,1,2020-01-01
9522,2020,-15.631929970821176,42.372747,-71.263706,0,1,2020-01-01
9526,2020,-66.1511017838405,42.38164,-71.262237,0,1,2020-01-01
10000,2020,83.130485211676,42.355692,-71.062911,0,1,2020-01-01
10006,2020,-63.565873306481144,42.335814,-71.070135,0,1,2020-01-01
10008,2020,-65.28467046616981,42.339915,-71.064356,0,1,2020-01-01
10011,2020,174.89465775039446,42.340162,-71.064227,0,1,2020-01-01
10016,2020,84.85236985236985,42.499312,-71.162566,0,1,2020-01-01
10413,2020,116.74224192526916,42.314898,-71.097377,0,1,2020-01-01
10424,2020,95.3282928770394,42.278467,-71.116716,0,1,2020-01-01
10590,2020,148.58986401616514,42.336621,-71.076956,0,1,2020-01-01
10612,2020,61.798445652570514,42.26792,-71.149996,0,1,2020-01-01
10618,2020,-25.730701533819463,42.256411,-71.163235,0,1,2020-01-01
10642,2020,9.897188096068257,42.29985,-71.114261,0,1,2020-01-01
10820,2020,27.680458694125907,42.275977,-71.171522,0,1,2020-01-01
10833,2020,49.44492146876083,42.258725,-71.16853,0,1,2020-01-01
11131,2020,-29.323430857714428,42.318993,-71.111932,0,1,2020-01-01
11148,2020,53.10606060606061,42.331221,-71.090588,0,1,2020-01-01
11241,2020,116.48808253290643,42.330107,-71.062519,0,1,2020-01-01
11257,2020,138.90538258125054,42.331197,-71.092692,0,1,2020-01-01
11323,2020,153.92307692307693,42.330801,-71.089207,0,1,2020-01-01
11366,2020,83.0,42.332409,-71.116433,0,1,2020-01-01
11384,2020,142.75166681097932,42.347346,-71.075956,0,1,2020-01-01
11388,2020,45.69074936078149,42.345344,-71.082045,0,1,2020-01-01
11389,2020,-286.66287542207215,42.345355,-71.081535,0,1,2020-01-01
11390,2020,-190.63990191146883,42.346595,-71.08484,0,1,2020-01-01
11391,2020,109.7668580434538,42.347559,-71.087141,0,1,2020-01-01
11408,2020,91.72644849322165,42.372801,-71.094184,0,1,2020-01-01
11531,2020,97.40669339661238,42.323074,-71.099546,0,1,2020-01-01
11545,2020,107.38238927121934,42.325809,-71.140476,0,1,2020-01-01
11599,2020,173.37250293772033,42.352561,-71.046914,0,1,2020-01-01
11613,2020,124.10919540229885,42.267432,-71.149989,0,1,2020-01-01
11618,2020,37.9409509202454,42.25564,-71.143709,0,1,2020-01-01
11712,2020,12.76786027733895,42.284143,-71.091674,0,1,2020-01-01
11771,2020,-20.589273356401385,42.36023,-71.094815,0,1,2020-01-01
11780,2020,-63.70878768441308,42.337969,-71.102457,0,1,2020-01-01
11802,2020,-89.082879158053,42.338473,-71.102334,0,1,2020-01-01
11803,2020,41.3373217505327,42.338207,-71.105846,0,1,2020-01-01
11837,2020,154.74818903070025,42.302638,-71.152249,0,1,2020-01-01
11839,2020,150.16176470588235,42.300091,-71.169801,0,1,2020-01-01
11891,2020,94.8805256869773,42.357495,-71.056251,0,1,2020-01-01
11939,2020,150.38154889101762,42.309651,-71.115764,0,1,2020-01-01
12231,2020,-135.20713760117732,42.363253,-71.089678,0,1,2020-01-01
12301,2020,-8.836060015258116,42.388229,-71.119545,0,1,2020-01-01
12352,2020,208.10308273425125,42.405298,-71.164065,0,1,2020-01-01
12360,2020,113.40946502057614,42.415312,-71.180414,0,1,2020-01-01
12439,2020,151.52243778169705,42.37378,-71.097963,0,1,2020-01-01
12451,2020,126.22226436563626,42.373622,-71.097843,0,1,2020-01-01
12614,2020,56.56387759054813,42.377759,-71.120538,0,1,2020-01-01
12636,2020,90.21955421557016,42.406461,-71.132577,0,1,2020-01-01
12644,2020,-89.19197970258651,42.413862,-71.149008,0,1,2020-01-01
12645,2020,194.77703327171903,42.414341,-71.150282,0,1,2020-01-01
12699,2020,-112.48569512740278,42.397092,-71.104294,0,1,2020-01-01
12836,2020,46.929765484064944,42.372149,-71.060233,0,1,2020-01-01
13142,2020,-19.480220122521025,42.297056,-71.01647,0,1,2020-01-01
13400,2020,33.0242825607064,42.250367,-71.038385,0,1,2020-01-01
13406,2020,302.4753829321663,42.244425,-71.010311,0,1,2020-01-01
13618,2020,17.98849126344086,42.24757,-71.173924,0,1,2020-01-01
13808,2020,2.4693061387722457,42.218858,-70.967288,0,1,2020-01-01
13814,2020,4.203934162986752,42.216095,-70.963522,0,1,2020-01-01
13844,2020,68.35505708800646,42.198592,-70.924618,0,1,2020-01-01
14211,2020,-80.60550213675214,42.270172,-71.07316,0,1,2020-01-01
14717,2020,-13.802758210139896,42.409782,-71.002099,0,1,2020-01-01
14748,2020,45.26274695884738,42.461856,-70.945945,0,1,2020-01-01
15047,2020,109.29806098773616,42.391747,-71.047492,0,1,2020-01-01
15058,2020,64.55935598753524,42.453002,-71.089342,0,1,2020-01-01
15095,2020,-23.034644479906444,42.345582,-71.064848,0,1,2020-01-01
15100,2020,26.54155350353069,42.308101,-71.064371,0,1,2020-01-01
15176,2020,-78.49551677448473,42.337353,-71.075909,0,1,2020-01-01
15216,2020,1.9701492537313432,42.287758,-71.146008,0,1,2020-01-01
15431,2020,109.06659188252091,42.425461,-71.070337,0,1,2020-01-01
15492,2020,87.17293572072653,42.410221,-71.052656,0,1,2020-01-01
15808,2020,-29.245502031340685,42.399383,-70.998214,0,1,2020-01-01
15975,2020,165.74352786309785,42.452833,-71.071903,0,1,2020-01-01
15986,2020,175.9578519469405,42.47828,-71.100179,0,1,2020-01-01
15992,2020,31.39177489177489,42.481148,-71.100301,0,1,2020-01-01
16305,2020,125.35146022155085,42.421556,-71.13485,0,1,2020-01-01
16316,2020,50.06424194504843,42.421294,-71.133765,0,1,2020-01-01
16434,2020,130.98535679160747,42.278578,-71.11613,0,1,2020-01-01
16535,2020,44.98862559241706,42.354243,-71.058557,0,1,2020-01-01
16538,2020,40.497246096114274,42.354271,-71.059508,0,1,2020-01-01
16653,2020,-11.979518751005955,42.462057,-70.947263,0,1,2020-01-01
17091,2020,125.18196296411953,42.364612,-71.020862,0,1,2020-01-01
17093,2020,112.01313146917967,42.362099,-71.017983,0,1,2020-01-01
17094,2020,116.79038355997317,42.366494,-71.017289,0,1,2020-01-01
17095,2020,111.51352478551001,42.369344,-71.020238,0,1,2020-01-01
17370,2020,16.344827586206897,42.476049,-70.946021,0,1,2020-01-01
17391,2020,92.1680484876208,42.306637,-71.087686,0,1,2020-01-01
17411,2020,114.27686912529822,42.309682,-71.092111,0,1,2020-01-01
17861,2020,-75.13616160414125,42.336572,-71.089616,0,1,2020-01-01
17862,2020,88.60816646655563,42.336489,-71.089085,0,1,2020-01-01
17863,2020,82.17107529584835,42.33639,-71.08905,0,1,2020-01-01
18239,2020,99.1315222078482,42.493884,-71.194413,0,1,2020-01-01
18511,2020,64.87463636363637,42.267508,-71.091726,0,1,2020-01-01
18636,2020,60.396946564885496,42.446782,-71.226073,0,1,2020-01-01
18928,2020,-39.571479500891265,42.396874,-71.257249,0,1,2020-01-01
18974,2020,141.88444879139305,42.242369,-71.147075,0,1,2020-01-01
18975,2020,180.17839098328798,42.2425,-71.146712,0,1,2020-01-01
19031,2020,125.90339425587467,42.355938,-71.185299,0,1,2020-01-01
19402,2020,-67.30379918180725,42.338788,-71.073825,0,1,2020-01-01
19661,2020,60.26551435740173,42.321841,-71.177708,0,1,2020-01-01
19821,2020,116.60227375259406,42.322323,-71.167627,0,1,2020-01-01
21148,2020,-17.799518225245972,42.331345,-71.093318,0,1,2020-01-01
21599,2020,15.898601398601398,42.35257,-71.047578,0,1,2020-01-01
21772,2020,-10.863468634686347,42.354929,-71.10512,0,1,2020-01-01
21773,2020,-10.17746066593487,42.360559,-71.093953,0,1,2020-01-01
21917,2020,-24.343907175937453,42.335069,-71.14933,0,1,2020-01-01
22173,2020,-56.43118948824343,42.353995,-71.104785,0,1,2020-01-01
22549,2020,30.687396351575455,42.375302,-71.119237,0,1,2020-01-01
22671,2020,-7.273527311263161,42.401638,-71.137324,0,1,2020-01-01
22751,2020,102.53228935698448,42.401469,-71.136788,0,1,2020-01-01
23151,2020,89.72784952907337,42.388034,-71.119253,0,1,2020-01-01
23391,2020,-77.53321592799139,42.347441,-71.074592,0,1,2020-01-01
23406,2020,93.94762684124386,42.244334,-71.010231,0,1,2020-01-01
24481,2020,130.45369184805804,42.369191,-71.100863,0,1,2020-01-01
24490,2020,59.369243768483315,42.369251,-71.100745,0,1,2020-01-01
24791,2020,152.05934403020294,42.398411,-71.146375,0,1,2020-01-01
25618,2020,29.358963608921684,42.196239,-71.199615,0,1,2020-01-01
26500,2020,76.60427807486631,42.278388,-71.116358,0,1,2020-01-01
26531,2020,60.307515473032716,42.25574,-71.1242,0,1,2020-01-01
26618,2020,5.621265525344075,42.193899,-71.20104,0,1,2020-01-01
27092,2020,135.9540980645938,42.3621,-71.01882,0,1,2020-01-01
28281,2020,255.3864030170217,42.37226,-71.061979,0,1,2020-01-01
28745,2020,53.40105940219448,42.394225,-71.080798,0,1,2020-01-01
28746,2020,101.78556929322754,42.394706,-71.081102,0,1,2020-01-01
29001,2020,-119.4773058396765,42.384598,-71.076472,0,1,2020-01-01
29003,2020,-43.75728551049521,42.384266,-71.076519,0,1,2020-01-01
29005,2020,2.4228221031857906,42.384032,-71.076534,0,1,2020-01-01
29006,2020,-56.43701923076923,42.38391,-71.076532,0,1,2020-01-01
29007,2020,70.15101126645853,42.384346,-71.076339,0,1,2020-01-01
29008,2020,97.38303658141794,42.384062,-71.076342,0,1,2020-01-01
29009,2020,71.17145031528594,42.383661,-71.076353,0,1,2020-01-01
29010,2020,78.7457518022657,42.38392,-71.076318,0,1,2020-01-01
29011,2020,70.67824726134586,42.38436,-71.07619,0,1,2020-01-01
29012,2020,20.38262963799202,42.384059,-71.076192,0,1,2020-01-01
29051,2020,-6.731752656869278,42.327382,-71.061681,0,1,2020-01-01
30009,2020,85.51554550593556,42.327877,-71.067901,0,1,2020-01-01
30249,2020,-59.16243654822335,42.34508,-71.031986,0,1,2020-01-01
30250,2020,-107.2619537644187,42.344649,-71.030268,0,1,2020-01-01
30294,2020,176.51457055214723,42.339547,-71.057089,0,1,2020-01-01
31255,2020,58.66888085135981,42.3446,-71.034476,0,1,2020-01-01
31317,2020,-120.63907840286322,42.335831,-71.099868,0,1,2020-01-01
31365,2020,-7.45595146035334,42.326625,-71.111437,0,1,2020-01-01
31391,2020,240.42164179104478,42.341443,-71.086788,0,1,2020-01-01
32000,2020,-30.27677100494234,42.252035,-71.00588,0,1,2020-01-01
32001,2020,143.6909668606723,42.251696,-71.004973,0,1,2020-01-01
32002,2020,124.51413712714448,42.251772,-71.005099,0,1,2020-01-01
32003,2020,192.38088482251433,42.251847,-71.005168,0,1,2020-01-01
32004,2020,53.937921282111716,42.251908,-71.0052,0,1,2020-01-01
32005,2020,110.74458074273231,42.251975,-71.005231,0,1,2020-01-01
32549,2020,-119.0142112603685,42.372535,-71.121784,0,1,2020-01-01
32840,2020,68.27892962925135,42.38318,-71.071764,0,1,2020-01-01
34579,2020,18.005890505890505,42.363061,-71.088174,0,1,2020-01-01
35201,2020,32.114302059496566,42.328495,-71.052689,0,1,2020-01-01
36466,2020,44.55243767924112,42.254919,-71.124162,0,1,2020-01-01
36541,2020,15.568109820485745,42.343942,-71.065731,0,1,2020-01-01
36618,2020,67.4342233482752,42.17152,-71.209497,0,1,2020-01-01
37150,2020,-31.858259012686847,42.524466,-70.895998,0,1,2020-01-01
38155,2020,1.0855194123819518,42.336666,-71.253304,0,1,2020-01-01
38493,2020,281.72254034357104,42.223852,-70.996636,0,1,2020-01-01
38671,2020,166.89612015018773,42.207213,-71.001278,0,1,2020-01-01
38813,2020,35.545112781954884,42.279443,-71.048564,0,1,2020-01-01
39321,2020,213.79749412685982,42.241847,-70.983929,0,1,2020-01-01
39401,2020,61.163284568192545,42.242281,-70.983694,0,1,2020-01-01
39683,2020,204.0921772428884,42.224587,-70.99652,0,1,2020-01-01
40001,2020,121.0205239750164,42.325557,-71.083487,0,1,2020-01-01
41187,2020,52.57244590523144,42.309302,-71.1048,0,1,2020-01-01
41391,2020,45.89600820742399,42.340553,-71.088908,0,1,2020-01-01
41692,2020,120.41397698568622,42.493735,-71.194221,0,1,2020-01-01
42819,2020,49.727321466866826,42.237502,-71.132696,0,1,2020-01-01
45002,2020,70.10657766012545,42.417653,-71.106038,0,1,2020-01-01
45003,2020,-106.26795212765957,42.418173,-71.106435,0,1,2020-01-01
45331,2020,222.59865303068096,42.418111,-71.065605,0,1,2020-01-01
45413,2020,158.13276553106212,42.41821,-71.065671,0,1,2020-01-01
49001,2020,-28.920149386448514,42.355385,-71.062211,0,1,2020-01-01
49002,2020,-43.75392551012668,42.349908,-71.063684,0,1,2020-01-01
49003,2020,-29.91864411939299,42.346457,-71.064695,0,1,2020-01-01
49158,2020,86.31635486367153,42.408357,-71.091567,0,1,2020-01-01
49808,2020,97.27191358024692,42.484867,-71.217131,0,1,2020-01-01
49848,2020,127.25448420285896,42.487986,-71.225332,0,1,2020-01-01
49939,2020,48.23094170403587,42.486963,-71.204918,0,1,2020-01-01
49943,2020,53.59567901234568,42.488429,-71.225437,0,1,2020-01-01
50619,2020,56.360090588827376,42.218686,-71.188179,0,1,2020-01-01
50940,2020,136.6875487900078,42.485186,-71.216745,0,1,2020-01-01
51317,2020,171.8136200716846,42.337711,-71.095172,0,1,2020-01-01
53270,2020,67.53510336250793,42.426565,-71.074107,0,1,2020-01-01
56170,2020,122.132802124834,42.393967,-71.032845,0,1,2020-01-01
56733,2020,59.14351851851852,42.470118,-70.984672,0,1,2020-01-01
57400,2020,77.37078553288379,42.36907,-71.039473,0,1,2020-01-01
60618,2020,64.45419365693616,42.196255,-71.199468,0,1,2020-01-01
61848,2020,97.98171335915683,42.171325,-71.209502,0,1,2020-01-01
61857,2020,97.64568911264946,42.191262,-71.20237,0,1,2020-01-01
63241,2020,131.228158564943,42.417797,-71.108534,0,1,2020-01-01
64000,2020,55.75508727249269,42.329513,-71.083736,0,1,2020-01-01
65471,2020,56.94862604540024,42.357732,-71.057373,0,1,2020-01-01
65541,2020,38.573170731707314,42.345765,-71.233474,0,1,2020-01-01
65547,2020,-31.01130856219709,42.347531,-71.245414,0,1,2020-01-01
65741,2020,-65.97742261303547,42.329401,-71.11093,0,1,2020-01-01
66731,2020,-31.3,42.46276,-70.947962,0,1,2020-01-01
67120,2020,-46.811509433962264,42.28101,-71.177035,0,1,2020-01-01
69618,2020,40.77841291190316,42.248262,-71.173256,0,1,2020-01-01
70618,2020,41.15533374922021,42.25058,-71.170267,0,1,2020-01-01
71391,2020,206.27898550724638,42.337684,-71.096046,0,1,2020-01-01
71855,2020,-46.414801055821684,42.348245,-71.076218,0,1,2020-01-01
73619,2020,26.695588504484714,42.159136,-71.21835,0,1,2020-01-01
74611,2020,163.68151226622834,42.352271,-71.055242,0,1,2020-01-01
74612,2020,187.73073820088746,42.35245,-71.04685,0,1,2020-01-01
74613,2020,188.22863891830252,42.34863,-71.04246,0,1,2020-01-01
74614,2020,54.572706483008034,42.347241,-71.038801,0,1,2020-01-01
74615,2020,46.06497447748686,42.34863,-71.04246,0,1,2020-01-01
74616,2020,40.38615667461435,42.35245,-71.04685,0,1,2020-01-01
74617,2020,25.190312466867606,42.352271,-71.055242,0,1,2020-01-01
74624,2020,179.13648308154814,42.347066,-71.037969,0,1,2020-01-01
74630,2020,59.23959162025988,42.396661,-71.04029,0,1,2020-01-01
74631,2020,42.276731630234394,42.39682,-71.040437,0,1,2020-01-01
74632,2020,60.9972962279082,42.395328,-71.033291,0,1,2020-01-01
74633,2020,99.84801516125758,42.395638,-71.034599,0,1,2020-01-01
74634,2020,30.18275570583263,42.394018,-71.028439,0,1,2020-01-01
74635,2020,112.48350786233243,42.394168,-71.028452,0,1,2020-01-01
74636,2020,52.064106390740555,42.388403,-71.02409,0,1,2020-01-01
74637,2020,151.1660450437527,42.388476,-71.023829,0,1,2020-01-01
77777,2020,32.78817595965256,42.332906,-71.081253,0,1,2020-01-01
78981,2020,63.66182572614108,42.475421,-71.253388,0,1,2020-01-01
78988,2020,163.11207411835028,42.476167,-71.252434,0,1,2020-01-01
81317,2020,-118.62612311801846,42.34016,-71.088899,0,1,2020-01-01
81441,2020,76.2646740307559,42.293543,-71.235202,0,1,2020-01-01
81463,2020,42.08901601830664,42.309265,-71.220548,0,1,2020-01-01
81916,2020,58.322205551387846,42.326155,-71.140511,0,1,2020-01-01
82039,2020,65.46502835538752,42.313954,-71.211591,0,1,2020-01-01
82049,2020,14.010337698139214,42.313962,-71.211439,0,1,2020-01-01
82140,2020,40.92746463058612,42.293848,-71.235334,0,1,2020-01-01
82471,2020,101.74239543726236,42.467852,-71.178576,0,1,2020-01-01
82853,2020,133.61227272727274,42.350667,-71.207073,0,1,2020-01-01
85565,2020,18.366328916601713,42.283778,-71.169626,0,1,2020-01-01
86944,2020,34.04187063352502,42.374525,-71.235692,0,1,2020-01-01
86971,2020,82.83131738101498,42.373876,-71.236394,0,1,2020-01-01
88333,2020,-1.14011544011544,42.374664,-71.235376,0,1,2020-01-01
88334,2020,125.92148760330579,42.376251,-71.237666,0,1,2020-01-01
89610,2020,39.45007082152974,42.39705,-71.257227,0,1,2020-01-01
89617,2020,48.331383313833136,42.158933,-71.218377,0,1,2020-01-01
90620,2020,29.214069845533917,42.218878,-71.188252,0,1,2020-01-01
91317,2020,144.46453900709218,42.341244,-71.08651,0,1,2020-01-01
91391,2020,48.177647162031754,42.336067,-71.100187,0,1,2020-01-01
91852,2020,7.596991815969918,42.273039,-71.237947,0,1,2020-01-01
93130,2020,103.32638888888889,42.276597,-71.02546,0,1,2020-01-01
94320,2020,-9.830508474576272,42.460546,-70.954427,0,1,2020-01-01
96459,2020,127.42507613147117,42.278688,-71.116096,0,1,2020-01-01
99832,2020,140.81984225819843,42.251984,-71.168849,0,1,2020-01-01
99991,2020,132.34150278837686,42.308378,-71.115619,0,1,2020-01-01
2,2021,209.11894500948114,42.332324,-71.081252,0,1,2021-01-01
3,2021,46.26008577451479,42.333021,-71.080799,0,1,2021-01-01
4,2021,24.90254577284995,42.335164,-71.078518,0,1,2021-01-01
5,2021,54.31320460787931,42.336339,-71.07707,0,1,2021-01-01
7,2021,277.6580673371229,42.333043,-71.081108,0,1,2021-01-01
8,2021,345.6657381615599,42.331202,-71.070724,0,1,2021-01-01
13,2021,115.17050543285399,42.329962,-71.057625,0,1,2021-01-01
20,2021,280.31762894534256,42.335377,-71.045728,0,1,2021-01-01
21,2021,208.16992208733467,42.335423,-71.044136,0,1,2021-01-01
25,2021,233.3723030749193,42.335567,-71.03554,0,1,2021-01-01
33,2021,76.33504385784858,42.338537,-71.031181,0,1,2021-01-01
41,2021,176.51236611489776,42.335658,-71.035628,0,1,2021-01-01
45,2021,194.80704228777083,42.335505,-71.044151,0,1,2021-01-01
55,2021,-8.521809281592693,42.336361,-71.077214,0,1,2021-01-01
59,2021,237.06957068265325,42.336295,-71.076941,0,1,2021-01-01
60,2021,-165.57166910688142,42.334963,-71.078951,0,1,2021-01-01
61,2021,-160.496417604913,42.332781,-71.081246,0,1,2021-01-01
62,2021,244.1703283200629,42.332045,-71.081738,0,1,2021-01-01
64,2021,90.90871629828378,42.329789,-71.083887,0,1,2021-01-01
65,2021,112.11171144859813,42.358863,-71.057481,0,1,2021-01-01
67,2021,122.3558650057512,42.370044,-71.113514,0,1,2021-01-01
72,2021,167.77195196667074,42.364915,-71.103074,0,1,2021-01-01
75,2021,173.73819199415988,42.358673,-71.093551,0,1,2021-01-01
79,2021,160.8434765748079,42.347671,-71.088092,0,1,2021-01-01
93,2021,331.5415607985481,42.348005,-71.088033,0,1,2021-01-01
97,2021,320.56214620929893,42.359349,-71.093716,0,1,2021-01-01
102,2021,339.20311023908147,42.365291,-71.103404,0,1,2021-01-01
108,2021,327.63729060451567,42.37027,-71.112998,0,1,2021-01-01
110,2021,104.27085017571068,42.373111,-71.117653,0,1,2021-01-01
111,2021,17.615384615384617,42.317184,-71.040238,0,1,2021-01-01
114,2021,167.92175703500342,42.366114,-71.060067,0,1,2021-01-01
117,2021,135.76399550645945,42.361847,-71.057724,0,1,2021-01-01
120,2021,86.02023121387283,42.277603,-71.18138,0,1,2021-01-01
121,2021,160.72502459944675,42.320511,-71.05178,0,1,2021-01-01
122,2021,211.973555337904,42.321113,-71.056267,0,1,2021-01-01
123,2021,147.32456467082596,42.320041,-71.059798,0,1,2021-01-01
128,2021,239.95266468056934,42.327984,-71.067744,0,1,2021-01-01
134,2021,278.1853051483123,42.320775,-71.061892,0,1,2021-01-01
136,2021,365.55962246777165,42.32095,-71.056004,0,1,2021-01-01
141,2021,15.659802424358118,42.395752,-71.141584,0,1,2021-01-01
142,2021,24.918515503087047,42.317207,-71.040611,0,1,2021-01-01
148,2021,142.36712219233846,42.346575,-71.064724,0,1,2021-01-01
150,2021,226.49735717676847,42.342556,-71.057015,0,1,2021-01-01
151,2021,196.66716624394743,42.342664,-71.056949,0,1,2021-01-01
175,2021,99.60123616110847,42.350011,-71.077432,0,1,2021-01-01
176,2021,90.153380179307,42.347343,-71.076035,0,1,2021-01-01
178,2021,140.33527780630584,42.349505,-71.076639,0,1,2021-01-01
180,2021,241.14667033571823,42.31105,-71.05668,0,1,2021-01-01
185,2021,97.81809298498251,42.267715,-71.092067,0,1,2021-01-01
187,2021,222.31935905504187,42.341553,-71.083328,0,1,2021-01-01
188,2021,301.36076960309776,42.34157,-71.083092,0,1,2021-01-01
190,2021,94.31114225648213,42.358789,-71.056733,0,1,2021-01-01
214,2021,161.97486033519553,42.351012,-71.043647,0,1,2021-01-01
224,2021,135.99930555555557,42.359101,-71.051566,0,1,2021-01-01
236,2021,-97.78903539208882,42.359022,-71.052369,0,1,2021-01-01
258,2021,290.4904089311047,42.332673,-71.05098,0,1,2021-01-01
268,2021,318.45088676671213,42.331676,-71.029247,0,1,2021-01-01
275,2021,188.33698567596872,42.331565,-71.030048,0,1,2021-01-01
286,2021,240.38644552473548,42.332782,-71.050957,0,1,2021-01-01
322,2021,152.18233618233617,42.299071,-71.064001,0,1,2021-01-01
323,2021,48.016330027051396,42.299807,-71.062219,0,1,2021-01-01
325,2021,168.52220520673814,42.298197,-71.060956,0,1,2021-01-01
334,2021,70.87292744538188,42.284195,-71.063879,0,1,2021-01-01
362,2021,219.33093252463988,42.318764,-71.063583,0,1,2021-01-01
371,2021,122.95535529552403,42.29017,-71.070633,0,1,2021-01-01
378,2021,86.44566851812073,42.294378,-71.086043,0,1,2021-01-01
383,2021,91.5631873660783,42.302768,-71.085185,0,1,2021-01-01
386,2021,109.48317514136896,42.310509,-71.083162,0,1,2021-01-01
390,2021,66.63854003575513,42.316257,-71.082891,0,1,2021-01-01
395,2021,-156.33148558758316,42.323909,-71.082602,0,1,2021-01-01
396,2021,58.54551417752467,42.325547,-71.083166,0,1,2021-01-01
407,2021,95.59335432129973,42.316227,-71.083032,0,1,2021-01-01
412,2021,84.72268878679209,42.310421,-71.083262,0,1,2021-01-01
415,2021,11.352431986809563,42.303293,-71.08537,0,1,2021-01-01
419,2021,25.268531976744185,42.295595,-71.087913,0,1,2021-01-01
426,2021,90.35906249279107,42.289943,-71.069975,0,1,2021-01-01
463,2021,129.8073737917596,42.299691,-71.073911,0,1,2021-01-01
468,2021,93.25498371335505,42.305459,-71.0807,0,1,2021-01-01
473,2021,151.22771947786026,42.305298,-71.080324,0,1,2021-01-01
478,2021,65.71629286569184,42.299101,-71.073547,0,1,2021-01-01
494,2021,139.33842744708488,42.278512,-71.070513,0,1,2021-01-01
499,2021,133.36758395338765,42.278931,-71.080231,0,1,2021-01-01
507,2021,97.57061795779406,42.278487,-71.078726,0,1,2021-01-01
511,2021,50.8525412394115,42.279234,-71.069699,0,1,2021-01-01
526,2021,145.49926540035682,42.284037,-71.091028,0,1,2021-01-01
533,2021,51.09407233908382,42.280436,-71.065696,0,1,2021-01-01
536,2021,198.07692307692307,42.282077,-71.065378,0,1,2021-01-01
537,2021,158.583819661866,42.280386,-71.0659,0,1,2021-01-01
543,2021,149.11358320497462,42.284982,-71.092672,0,1,2021-01-01
546,2021,123.16648928082712,42.298585,-71.101828,0,1,2021-01-01
552,2021,372.6656298600311,42.30382,-71.071992,0,1,2021-01-01
562,2021,167.99862712795166,42.30397,-71.071953,0,1,2021-01-01
565,2021,200.12212171052633,42.306001,-71.078119,0,1,2021-01-01
571,2021,215.81435601561174,42.272456,-71.068104,0,1,2021-01-01
588,2021,232.42075978511127,42.271295,-71.074811,0,1,2021-01-01
591,2021,41.06149427548491,42.272915,-71.067814,0,1,2021-01-01
602,2021,153.15441420673218,42.286987,-71.128796,0,1,2021-01-01
604,2021,185.65200020358307,42.281494,-71.133514,0,1,2021-01-01
609,2021,196.13127354168788,42.272872,-71.143932,0,1,2021-01-01
616,2021,101.51176111803548,42.261233,-71.157252,0,1,2021-01-01
621,2021,178.36700431438754,42.261087,-71.157076,0,1,2021-01-01
625,2021,145.55255428511487,42.267639,-71.149908,0,1,2021-01-01
628,2021,125.84974188307434,42.27292,-71.143477,0,1,2021-01-01
633,2021,145.9140193279732,42.281294,-71.133567,0,1,2021-01-01
636,2021,129.98244121582871,42.28666,-71.127791,0,1,2021-01-01
730,2021,66.63786701777485,42.361836,-71.100647,0,1,2021-01-01
763,2021,242.27837166612676,42.26028,-71.158587,0,1,2021-01-01
774,2021,112.78259629101284,42.272122,-71.171854,0,1,2021-01-01
779,2021,108.07741713499254,42.278107,-71.160282,0,1,2021-01-01
780,2021,192.90801963993454,42.278725,-71.159427,0,1,2021-01-01
781,2021,111.19267568459254,42.280826,-71.158096,0,1,2021-01-01
787,2021,151.40506393342804,42.285932,-71.147524,0,1,2021-01-01
795,2021,356.68918918918916,42.285956,-71.129553,0,1,2021-01-01
797,2021,231.3659545141282,42.286921,-71.130665,0,1,2021-01-01
804,2021,187.15847948237698,42.286034,-71.147975,0,1,2021-01-01
810,2021,214.46584815650309,42.280549,-71.158246,0,1,2021-01-01
812,2021,215.73803980910256,42.278223,-71.160401,0,1,2021-01-01
820,2021,184.7933147632312,42.271777,-71.171963,0,1,2021-01-01
831,2021,53.36624756123997,42.260813,-71.159719,0,1,2021-01-01
853,2021,55.51549022610116,42.284549,-71.16977,0,1,2021-01-01
875,2021,131.93030797700806,42.300479,-71.113634,0,1,2021-01-01
879,2021,211.9402899967416,42.336114,-71.035539,0,1,2021-01-01
886,2021,166.1065415821501,42.336037,-71.03534,0,1,2021-01-01
889,2021,148.60756751552495,42.346836,-71.043514,0,1,2021-01-01
890,2021,177.12734311328444,42.347405,-71.044125,0,1,2021-01-01
892,2021,176.10417047740992,42.352649,-71.055136,0,1,2021-01-01
899,2021,122.48533345452657,42.348918,-71.095456,0,1,2021-01-01
900,2021,197.32320667801469,42.363628,-71.185536,0,1,2021-01-01
903,2021,213.30615587659966,42.357134,-71.185943,0,1,2021-01-01
904,2021,47.333333333333336,42.355599,-71.182378,0,1,2021-01-01
912,2021,262.0098376532355,42.350468,-71.168767,0,1,2021-01-01
